Date and Time, Depth (M), Water Density (kg/m³)
2024-06-21T10:15:14-0700, -10 m, 22.0990
2024-06-21T10:15:14-0700, -11 m, 22.1080
2024-06-21T10:15:14-0700, -12 m, 22.1410
2024-06-21T10:15:14-0700, -13 m, 22.1690
2024-06-21T10:15:14-0700, -14 m, 22.1920
2024-06-21T10:15:14-0700, -15 m, 22.2170
2024-06-21T10:15:14-0700, -16 m, 22.2860
2024-06-21T10:15:14-0700, -17 m, 22.3250
2024-06-21T10:15:14-0700, -18 m, 22.3700
2024-06-21T10:15:14-0700, -19 m, 22.3980
2024-06-21T10:15:14-0700, -20 m, 22.4090
2024-06-21T10:15:14-0700, -21 m, 22.4170
2024-06-21T10:15:14-0700, -22 m, 22.4290
2024-06-21T10:15:14-0700, -23 m, 22.4510
2024-06-21T10:15:14-0700, -24 m, 22.5160
2024-06-21T10:15:14-0700, -25 m, 22.5550
2024-06-21T10:15:14-0700, -26 m, 22.5640
2024-06-21T10:15:14-0700, -27 m, 22.5750
2024-06-21T10:15:14-0700, -28 m, 22.5860
2024-06-21T10:15:14-0700, -29 m, 22.5920
2024-06-21T10:15:14-0700, -30 m, 22.5990
2024-06-21T10:15:14-0700, -31 m, 22.6090
2024-06-21T10:15:14-0700, -32 m, 22.6110
2024-06-21T10:15:14-0700, -33 m, 22.6110
2024-06-21T10:15:14-0700, -34 m, 22.6140
2024-06-21T10:15:14-0700, -35 m, 22.6330
2024-06-21T10:15:14-0700, -36 m, 22.6520
2024-06-21T10:15:14-0700, -37 m, 22.6770
2024-06-21T10:15:14-0700, -38 m, 22.7190
2024-06-21T10:15:14-0700, -39 m, 22.7490
2024-06-21T10:15:14-0700, -40 m, 22.7720
2024-06-21T10:15:14-0700, -41 m, 22.7950
2024-06-21T10:15:14-0700, -42 m, 22.8000
2024-06-21T10:15:14-0700, -43 m, 22.8050
2024-06-21T10:15:14-0700, -44 m, 22.8180
2024-06-21T10:15:14-0700, -45 m, 22.8340
2024-06-21T10:15:14-0700, -46 m, 22.8510
2024-06-21T10:15:14-0700, -47 m, 22.8570
2024-06-21T10:15:14-0700, -48 m, 22.8580
2024-06-21T10:15:14-0700, -49 m, 22.8570
2024-06-21T10:15:14-0700, -50 m, 22.8630
2024-06-21T10:15:14-0700, -51 m, 22.8790
2024-06-21T10:15:14-0700, -52 m, 22.8780
2024-06-21T10:15:14-0700, -53 m, 22.8760
2024-06-21T10:15:14-0700, -54 m, 22.8780
2024-06-21T10:15:14-0700, -55 m, 22.8810
2024-06-21T10:15:14-0700, -56 m, 22.8890
2024-06-21T10:15:14-0700, -57 m, 22.8920
2024-06-21T10:15:14-0700, -58 m, 22.8950
2024-06-21T10:15:14-0700, -59 m, 22.8960
2024-06-21T10:15:14-0700, -5 m, 21.7320
2024-06-21T10:15:14-0700, -60 m, 22.8970
2024-06-21T10:15:14-0700, -61 m, 22.9010
2024-06-21T10:15:14-0700, -62 m, 22.9080
2024-06-21T10:15:14-0700, -63 m, 22.9120
2024-06-21T10:15:14-0700, -64 m, 22.9220
2024-06-21T10:15:14-0700, -65 m, 22.9470
2024-06-21T10:15:14-0700, -66 m, 22.9770
2024-06-21T10:15:14-0700, -67 m, 23.0050
2024-06-21T10:15:14-0700, -68 m, 23.0210
2024-06-21T10:15:14-0700, -69 m, 23.0260
2024-06-21T10:15:14-0700, -6 m, 21.7560
2024-06-21T10:15:14-0700, -70 m, 23.0330
2024-06-21T10:15:14-0700, -71 m, 23.0360
2024-06-21T10:15:14-0700, -72 m, 23.0410
2024-06-21T10:15:14-0700, -73 m, 23.0450
2024-06-21T10:15:14-0700, -74 m, 23.0460
2024-06-21T10:15:14-0700, -75 m, 23.0470
2024-06-21T10:15:14-0700, -76 m, 23.0490
2024-06-21T10:15:14-0700, -77 m, 23.0490
2024-06-21T10:15:14-0700, -78 m, 23.0500
2024-06-21T10:15:14-0700, -79 m, 23.0510
2024-06-21T10:15:14-0700, -7 m, 21.7760
2024-06-21T10:15:14-0700, -80 m, 23.0510
2024-06-21T10:15:14-0700, -8 m, 21.9580
2024-06-21T10:15:14-0700, -9 m, 22.0820
2024-06-21T12:00:13-0700, -10 m, 22.1450
2024-06-21T12:00:13-0700, -11 m, 22.1680
2024-06-21T12:00:13-0700, -12 m, 22.2220
2024-06-21T12:00:13-0700, -13 m, 22.2520
2024-06-21T12:00:13-0700, -14 m, 22.2580
2024-06-21T12:00:13-0700, -15 m, 22.2650
2024-06-21T12:00:13-0700, -16 m, 22.3150
2024-06-21T12:00:13-0700, -17 m, 22.3870
2024-06-21T12:00:13-0700, -18 m, 22.4380
2024-06-21T12:00:13-0700, -19 m, 22.4590
2024-06-21T12:00:13-0700, -20 m, 22.4770
2024-06-21T12:00:13-0700, -21 m, 22.5030
2024-06-21T12:00:13-0700, -22 m, 22.5070
2024-06-21T12:00:13-0700, -23 m, 22.5100
2024-06-21T12:00:13-0700, -24 m, 22.5160
2024-06-21T12:00:13-0700, -25 m, 22.5230
2024-06-21T12:00:13-0700, -26 m, 22.5280
2024-06-21T12:00:13-0700, -27 m, 22.5370
2024-06-21T12:00:13-0700, -28 m, 22.5530
2024-06-21T12:00:13-0700, -29 m, 22.5780
2024-06-21T12:00:13-0700, -30 m, 22.5970
2024-06-21T12:00:13-0700, -31 m, 22.6080
2024-06-21T12:00:13-0700, -32 m, 22.6160
2024-06-21T12:00:13-0700, -33 m, 22.6210
2024-06-21T12:00:13-0700, -34 m, 22.6300
2024-06-21T12:00:13-0700, -35 m, 22.6420
2024-06-21T12:00:13-0700, -36 m, 22.6710
2024-06-21T12:00:13-0700, -37 m, 22.6900
2024-06-21T12:00:13-0700, -38 m, 22.7210
2024-06-21T12:00:13-0700, -39 m, 22.7310
2024-06-21T12:00:13-0700, -40 m, 22.7430
2024-06-21T12:00:13-0700, -41 m, 22.7540
2024-06-21T12:00:13-0700, -42 m, 22.7670
2024-06-21T12:00:13-0700, -43 m, 22.7720
2024-06-21T12:00:13-0700, -44 m, 22.7800
2024-06-21T12:00:13-0700, -45 m, 22.7860
2024-06-21T12:00:13-0700, -46 m, 22.7890
2024-06-21T12:00:13-0700, -47 m, 22.7890
2024-06-21T12:00:13-0700, -48 m, 22.7900
2024-06-21T12:00:13-0700, -49 m, 22.8070
2024-06-21T12:00:13-0700, -50 m, 22.8710
2024-06-21T12:00:13-0700, -51 m, 22.9070
2024-06-21T12:00:13-0700, -52 m, 22.9320
2024-06-21T12:00:13-0700, -53 m, 22.9500
2024-06-21T12:00:13-0700, -54 m, 22.9610
2024-06-21T12:00:13-0700, -55 m, 22.9720
2024-06-21T12:00:13-0700, -56 m, 22.9770
2024-06-21T12:00:13-0700, -57 m, 22.9800
2024-06-21T12:00:13-0700, -58 m, 22.9830
2024-06-21T12:00:13-0700, -59 m, 22.9880
2024-06-21T12:00:13-0700, -5 m, 21.8150
2024-06-21T12:00:13-0700, -60 m, 22.9940
2024-06-21T12:00:13-0700, -61 m, 22.9980
2024-06-21T12:00:13-0700, -62 m, 23.0040
2024-06-21T12:00:13-0700, -63 m, 23.0100
2024-06-21T12:00:13-0700, -64 m, 23.0140
2024-06-21T12:00:13-0700, -65 m, 23.0200
2024-06-21T12:00:13-0700, -66 m, 23.0230
2024-06-21T12:00:13-0700, -67 m, 23.0250
2024-06-21T12:00:13-0700, -68 m, 23.0260
2024-06-21T12:00:13-0700, -69 m, 23.0260
2024-06-21T12:00:13-0700, -6 m, 21.8910
2024-06-21T12:00:13-0700, -70 m, 23.0280
2024-06-21T12:00:13-0700, -71 m, 23.0290
2024-06-21T12:00:13-0700, -72 m, 23.0320
2024-06-21T12:00:13-0700, -73 m, 23.0360
2024-06-21T12:00:13-0700, -74 m, 23.0430
2024-06-21T12:00:13-0700, -75 m, 23.0660
2024-06-21T12:00:13-0700, -76 m, 23.0770
2024-06-21T12:00:13-0700, -77 m, 23.0840
2024-06-21T12:00:13-0700, -78 m, 23.0850
2024-06-21T12:00:13-0700, -79 m, 23.0850
2024-06-21T12:00:13-0700, -7 m, 21.9840
2024-06-21T12:00:13-0700, -80 m, 23.0860
2024-06-21T12:00:13-0700, -8 m, 22.1300
2024-06-21T12:00:13-0700, -9 m, 22.1390
2024-06-22T00:00:14-0700, -10 m, 22.1860
2024-06-22T00:00:14-0700, -11 m, 22.1950
2024-06-22T00:00:14-0700, -12 m, 22.2160
2024-06-22T00:00:14-0700, -13 m, 22.2300
2024-06-22T00:00:14-0700, -14 m, 22.2400
2024-06-22T00:00:14-0700, -15 m, 22.2620
2024-06-22T00:00:14-0700, -16 m, 22.2900
2024-06-22T00:00:14-0700, -17 m, 22.3140
2024-06-22T00:00:14-0700, -18 m, 22.3350
2024-06-22T00:00:14-0700, -19 m, 22.3610
2024-06-22T00:00:14-0700, -20 m, 22.3850
2024-06-22T00:00:14-0700, -21 m, 22.4240
2024-06-22T00:00:14-0700, -22 m, 22.4630
2024-06-22T00:00:14-0700, -23 m, 22.4850
2024-06-22T00:00:14-0700, -24 m, 22.5020
2024-06-22T00:00:14-0700, -25 m, 22.5130
2024-06-22T00:00:14-0700, -26 m, 22.5150
2024-06-22T00:00:14-0700, -27 m, 22.5160
2024-06-22T00:00:14-0700, -28 m, 22.5200
2024-06-22T00:00:14-0700, -29 m, 22.5230
2024-06-22T00:00:14-0700, -30 m, 22.5280
2024-06-22T00:00:14-0700, -31 m, 22.5450
2024-06-22T00:00:14-0700, -32 m, 22.5600
2024-06-22T00:00:14-0700, -33 m, 22.5770
2024-06-22T00:00:14-0700, -34 m, 22.5830
2024-06-22T00:00:14-0700, -35 m, 22.5900
2024-06-22T00:00:14-0700, -36 m, 22.6060
2024-06-22T00:00:14-0700, -37 m, 22.6130
2024-06-22T00:00:14-0700, -38 m, 22.6150
2024-06-22T00:00:14-0700, -39 m, 22.6200
2024-06-22T00:00:14-0700, -40 m, 22.6250
2024-06-22T00:00:14-0700, -41 m, 22.6300
2024-06-22T00:00:14-0700, -42 m, 22.6360
2024-06-22T00:00:14-0700, -43 m, 22.6380
2024-06-22T00:00:14-0700, -44 m, 22.6390
2024-06-22T00:00:14-0700, -45 m, 22.6490
2024-06-22T00:00:14-0700, -46 m, 22.6800
2024-06-22T00:00:14-0700, -47 m, 22.6960
2024-06-22T00:00:14-0700, -48 m, 22.7030
2024-06-22T00:00:14-0700, -49 m, 22.7050
2024-06-22T00:00:14-0700, -50 m, 22.7110
2024-06-22T00:00:14-0700, -51 m, 22.7140
2024-06-22T00:00:14-0700, -52 m, 22.7140
2024-06-22T00:00:14-0700, -53 m, 22.7200
2024-06-22T00:00:14-0700, -54 m, 22.7210
2024-06-22T00:00:14-0700, -55 m, 22.7220
2024-06-22T00:00:14-0700, -56 m, 22.7220
2024-06-22T00:00:14-0700, -57 m, 22.7250
2024-06-22T00:00:14-0700, -58 m, 22.7270
2024-06-22T00:00:14-0700, -59 m, 22.7270
2024-06-22T00:00:14-0700, -5 m, 22.0310
2024-06-22T00:00:14-0700, -60 m, 22.7270
2024-06-22T00:00:14-0700, -61 m, 22.7260
2024-06-22T00:00:14-0700, -62 m, 22.7240
2024-06-22T00:00:14-0700, -63 m, 22.7230
2024-06-22T00:00:14-0700, -64 m, 22.7220
2024-06-22T00:00:14-0700, -65 m, 22.7250
2024-06-22T00:00:14-0700, -66 m, 22.7340
2024-06-22T00:00:14-0700, -67 m, 22.7450
2024-06-22T00:00:14-0700, -68 m, 22.7480
2024-06-22T00:00:14-0700, -69 m, 22.7520
2024-06-22T00:00:14-0700, -6 m, 22.0600
2024-06-22T00:00:14-0700, -70 m, 22.7750
2024-06-22T00:00:14-0700, -71 m, 22.8280
2024-06-22T00:00:14-0700, -72 m, 22.8640
2024-06-22T00:00:14-0700, -73 m, 22.9010
2024-06-22T00:00:14-0700, -74 m, 22.9260
2024-06-22T00:00:14-0700, -75 m, 22.9320
2024-06-22T00:00:14-0700, -76 m, 22.9400
2024-06-22T00:00:14-0700, -77 m, 22.9520
2024-06-22T00:00:14-0700, -78 m, 22.9720
2024-06-22T00:00:14-0700, -79 m, 22.9890
2024-06-22T00:00:14-0700, -7 m, 22.0890
2024-06-22T00:00:14-0700, -80 m, 22.9930
2024-06-22T00:00:14-0700, -81 m, 22.9950
2024-06-22T00:00:14-0700, -8 m, 22.1160
2024-06-22T00:00:14-0700, -9 m, 22.1470
2024-06-22T12:00:14-0700, -10 m, 22.2240
2024-06-22T12:00:14-0700, -11 m, 22.2870
2024-06-22T12:00:14-0700, -12 m, 22.3810
2024-06-22T12:00:14-0700, -13 m, 22.4140
2024-06-22T12:00:14-0700, -14 m, 22.4250
2024-06-22T12:00:14-0700, -15 m, 22.4480
2024-06-22T12:00:14-0700, -16 m, 22.4630
2024-06-22T12:00:14-0700, -17 m, 22.4820
2024-06-22T12:00:14-0700, -18 m, 22.4860
2024-06-22T12:00:14-0700, -19 m, 22.4910
2024-06-22T12:00:14-0700, -20 m, 22.5010
2024-06-22T12:00:14-0700, -21 m, 22.5180
2024-06-22T12:00:14-0700, -22 m, 22.5390
2024-06-22T12:00:14-0700, -23 m, 22.5510
2024-06-22T12:00:14-0700, -24 m, 22.5530
2024-06-22T12:00:14-0700, -25 m, 22.5530
2024-06-22T12:00:14-0700, -26 m, 22.5600
2024-06-22T12:00:14-0700, -27 m, 22.5720
2024-06-22T12:00:14-0700, -28 m, 22.5780
2024-06-22T12:00:14-0700, -29 m, 22.5880
2024-06-22T12:00:14-0700, -30 m, 22.5980
2024-06-22T12:00:14-0700, -31 m, 22.6100
2024-06-22T12:00:14-0700, -32 m, 22.6260
2024-06-22T12:00:14-0700, -33 m, 22.6390
2024-06-22T12:00:14-0700, -34 m, 22.6450
2024-06-22T12:00:14-0700, -35 m, 22.6530
2024-06-22T12:00:14-0700, -36 m, 22.6680
2024-06-22T12:00:14-0700, -37 m, 22.6980
2024-06-22T12:00:14-0700, -38 m, 22.7070
2024-06-22T12:00:14-0700, -39 m, 22.7060
2024-06-22T12:00:14-0700, -40 m, 22.7080
2024-06-22T12:00:14-0700, -41 m, 22.7080
2024-06-22T12:00:14-0700, -42 m, 22.7090
2024-06-22T12:00:14-0700, -43 m, 22.7090
2024-06-22T12:00:14-0700, -44 m, 22.7080
2024-06-22T12:00:14-0700, -45 m, 22.7090
2024-06-22T12:00:14-0700, -46 m, 22.7090
2024-06-22T12:00:14-0700, -47 m, 22.7130
2024-06-22T12:00:14-0700, -48 m, 22.7380
2024-06-22T12:00:14-0700, -49 m, 22.7660
2024-06-22T12:00:14-0700, -50 m, 22.7760
2024-06-22T12:00:14-0700, -51 m, 22.7900
2024-06-22T12:00:14-0700, -52 m, 22.8030
2024-06-22T12:00:14-0700, -53 m, 22.8160
2024-06-22T12:00:14-0700, -54 m, 22.8310
2024-06-22T12:00:14-0700, -55 m, 22.8430
2024-06-22T12:00:14-0700, -56 m, 22.8520
2024-06-22T12:00:14-0700, -57 m, 22.8570
2024-06-22T12:00:14-0700, -58 m, 22.8620
2024-06-22T12:00:14-0700, -59 m, 22.8720
2024-06-22T12:00:14-0700, -5 m, 21.7440
2024-06-22T12:00:14-0700, -60 m, 22.8750
2024-06-22T12:00:14-0700, -61 m, 22.8770
2024-06-22T12:00:14-0700, -62 m, 22.8870
2024-06-22T12:00:14-0700, -63 m, 22.8970
2024-06-22T12:00:14-0700, -64 m, 22.9120
2024-06-22T12:00:14-0700, -65 m, 22.9440
2024-06-22T12:00:14-0700, -66 m, 22.9720
2024-06-22T12:00:14-0700, -67 m, 22.9830
2024-06-22T12:00:14-0700, -68 m, 23.0010
2024-06-22T12:00:14-0700, -69 m, 23.0030
2024-06-22T12:00:14-0700, -6 m, 21.9480
2024-06-22T12:00:14-0700, -70 m, 23.0040
2024-06-22T12:00:14-0700, -71 m, 23.0050
2024-06-22T12:00:14-0700, -72 m, 23.0110
2024-06-22T12:00:14-0700, -73 m, 23.0220
2024-06-22T12:00:14-0700, -74 m, 23.0460
2024-06-22T12:00:14-0700, -75 m, 23.0770
2024-06-22T12:00:14-0700, -76 m, 23.0890
2024-06-22T12:00:14-0700, -77 m, 23.0940
2024-06-22T12:00:14-0700, -78 m, 23.0970
2024-06-22T12:00:14-0700, -79 m, 23.1020
2024-06-22T12:00:14-0700, -7 m, 22.0230
2024-06-22T12:00:14-0700, -80 m, 23.1100
2024-06-22T12:00:14-0700, -81 m, 23.1120
2024-06-22T12:00:14-0700, -8 m, 22.0790
2024-06-22T12:00:14-0700, -9 m, 22.1400
2024-06-23T00:00:14-0700, -10 m, 22.2160
2024-06-23T00:00:14-0700, -11 m, 22.2410
2024-06-23T00:00:14-0700, -12 m, 22.3090
2024-06-23T00:00:14-0700, -13 m, 22.3260
2024-06-23T00:00:14-0700, -14 m, 22.3280
2024-06-23T00:00:14-0700, -15 m, 22.3310
2024-06-23T00:00:14-0700, -16 m, 22.3470
2024-06-23T00:00:14-0700, -17 m, 22.3580
2024-06-23T00:00:14-0700, -18 m, 22.3910
2024-06-23T00:00:14-0700, -19 m, 22.4180
2024-06-23T00:00:14-0700, -20 m, 22.4260
2024-06-23T00:00:14-0700, -21 m, 22.4320
2024-06-23T00:00:14-0700, -22 m, 22.4390
2024-06-23T00:00:14-0700, -23 m, 22.4460
2024-06-23T00:00:14-0700, -24 m, 22.4500
2024-06-23T00:00:14-0700, -25 m, 22.4590
2024-06-23T00:00:14-0700, -26 m, 22.4680
2024-06-23T00:00:14-0700, -27 m, 22.4730
2024-06-23T00:00:14-0700, -28 m, 22.4830
2024-06-23T00:00:14-0700, -29 m, 22.4920
2024-06-23T00:00:14-0700, -30 m, 22.5110
2024-06-23T00:00:14-0700, -31 m, 22.5260
2024-06-23T00:00:14-0700, -32 m, 22.5350
2024-06-23T00:00:14-0700, -33 m, 22.5390
2024-06-23T00:00:14-0700, -34 m, 22.5420
2024-06-23T00:00:14-0700, -35 m, 22.5620
2024-06-23T00:00:14-0700, -36 m, 22.5830
2024-06-23T00:00:14-0700, -37 m, 22.6040
2024-06-23T00:00:14-0700, -38 m, 22.6200
2024-06-23T00:00:14-0700, -39 m, 22.6340
2024-06-23T00:00:14-0700, -40 m, 22.6440
2024-06-23T00:00:14-0700, -41 m, 22.6530
2024-06-23T00:00:14-0700, -42 m, 22.6580
2024-06-23T00:00:14-0700, -43 m, 22.6630
2024-06-23T00:00:14-0700, -44 m, 22.6660
2024-06-23T00:00:14-0700, -45 m, 22.6690
2024-06-23T00:00:14-0700, -46 m, 22.6740
2024-06-23T00:00:14-0700, -47 m, 22.6810
2024-06-23T00:00:14-0700, -48 m, 22.6920
2024-06-23T00:00:14-0700, -49 m, 22.6950
2024-06-23T00:00:14-0700, -50 m, 22.6970
2024-06-23T00:00:14-0700, -51 m, 22.7010
2024-06-23T00:00:14-0700, -52 m, 22.7070
2024-06-23T00:00:14-0700, -53 m, 22.7150
2024-06-23T00:00:14-0700, -54 m, 22.7230
2024-06-23T00:00:14-0700, -55 m, 22.7290
2024-06-23T00:00:14-0700, -56 m, 22.7340
2024-06-23T00:00:14-0700, -57 m, 22.7370
2024-06-23T00:00:14-0700, -58 m, 22.7430
2024-06-23T00:00:14-0700, -59 m, 22.7570
2024-06-23T00:00:14-0700, -5 m, 22.0520
2024-06-23T00:00:14-0700, -60 m, 22.7700
2024-06-23T00:00:14-0700, -61 m, 22.7720
2024-06-23T00:00:14-0700, -62 m, 22.7720
2024-06-23T00:00:14-0700, -63 m, 22.7720
2024-06-23T00:00:14-0700, -6 m, 22.1570
2024-06-23T00:00:14-0700, -7 m, 22.1800
2024-06-23T00:00:14-0700, -8 m, 22.1820
2024-06-23T00:00:14-0700, -9 m, 22.1890
2024-06-23T12:00:14-0700, -10 m, 21.7120
2024-06-23T12:00:14-0700, -11 m, 21.7560
2024-06-23T12:00:14-0700, -12 m, 21.7590
2024-06-23T12:00:14-0700, -13 m, 21.7640
2024-06-23T12:00:14-0700, -14 m, 21.8070
2024-06-23T12:00:14-0700, -15 m, 21.8700
2024-06-23T12:00:14-0700, -16 m, 21.9560
2024-06-23T12:00:14-0700, -17 m, 22.1090
2024-06-23T12:00:14-0700, -18 m, 22.3090
2024-06-23T12:00:14-0700, -19 m, 22.3790
2024-06-23T12:00:14-0700, -20 m, 22.4050
2024-06-23T12:00:14-0700, -21 m, 22.4270
2024-06-23T12:00:14-0700, -22 m, 22.4480
2024-06-23T12:00:14-0700, -23 m, 22.4600
2024-06-23T12:00:14-0700, -24 m, 22.4690
2024-06-23T12:00:14-0700, -25 m, 22.4840
2024-06-23T12:00:14-0700, -26 m, 22.4920
2024-06-23T12:00:14-0700, -27 m, 22.4940
2024-06-23T12:00:14-0700, -28 m, 22.5050
2024-06-23T12:00:14-0700, -29 m, 22.5170
2024-06-23T12:00:14-0700, -30 m, 22.5330
2024-06-23T12:00:14-0700, -31 m, 22.5370
2024-06-23T12:00:14-0700, -32 m, 22.5390
2024-06-23T12:00:14-0700, -33 m, 22.5390
2024-06-23T12:00:14-0700, -34 m, 22.5400
2024-06-23T12:00:14-0700, -35 m, 22.5410
2024-06-23T12:00:14-0700, -36 m, 22.5490
2024-06-23T12:00:14-0700, -37 m, 22.5620
2024-06-23T12:00:14-0700, -38 m, 22.5680
2024-06-23T12:00:14-0700, -39 m, 22.5730
2024-06-23T12:00:14-0700, -40 m, 22.5770
2024-06-23T12:00:14-0700, -41 m, 22.5880
2024-06-23T12:00:14-0700, -42 m, 22.5940
2024-06-23T12:00:14-0700, -43 m, 22.5940
2024-06-23T12:00:14-0700, -44 m, 22.5970
2024-06-23T12:00:14-0700, -45 m, 22.6100
2024-06-23T12:00:14-0700, -46 m, 22.6160
2024-06-23T12:00:14-0700, -47 m, 22.6210
2024-06-23T12:00:14-0700, -48 m, 22.6250
2024-06-23T12:00:14-0700, -49 m, 22.6300
2024-06-23T12:00:14-0700, -50 m, 22.6330
2024-06-23T12:00:14-0700, -51 m, 22.6400
2024-06-23T12:00:14-0700, -52 m, 22.6570
2024-06-23T12:00:14-0700, -53 m, 22.7090
2024-06-23T12:00:14-0700, -54 m, 22.7690
2024-06-23T12:00:14-0700, -55 m, 22.8390
2024-06-23T12:00:14-0700, -56 m, 22.8890
2024-06-23T12:00:14-0700, -57 m, 22.9040
2024-06-23T12:00:14-0700, -58 m, 22.9130
2024-06-23T12:00:14-0700, -59 m, 22.9460
2024-06-23T12:00:14-0700, -5 m, 21.6200
2024-06-23T12:00:14-0700, -60 m, 22.9620
2024-06-23T12:00:14-0700, -61 m, 22.9650
2024-06-23T12:00:14-0700, -62 m, 22.9700
2024-06-23T12:00:14-0700, -63 m, 22.9730
2024-06-23T12:00:14-0700, -64 m, 22.9760
2024-06-23T12:00:14-0700, -65 m, 22.9800
2024-06-23T12:00:14-0700, -66 m, 22.9790
2024-06-23T12:00:14-0700, -67 m, 22.9790
2024-06-23T12:00:14-0700, -68 m, 22.9770
2024-06-23T12:00:14-0700, -69 m, 22.9790
2024-06-23T12:00:14-0700, -6 m, 21.6370
2024-06-23T12:00:14-0700, -70 m, 22.9830
2024-06-23T12:00:14-0700, -71 m, 22.9840
2024-06-23T12:00:14-0700, -72 m, 22.9860
2024-06-23T12:00:14-0700, -73 m, 22.9910
2024-06-23T12:00:14-0700, -74 m, 23.0040
2024-06-23T12:00:14-0700, -75 m, 23.0110
2024-06-23T12:00:14-0700, -76 m, 23.0120
2024-06-23T12:00:14-0700, -77 m, 23.0130
2024-06-23T12:00:14-0700, -78 m, 23.0170
2024-06-23T12:00:14-0700, -79 m, 23.0180
2024-06-23T12:00:14-0700, -7 m, 21.6550
2024-06-23T12:00:14-0700, -80 m, 23.0200
2024-06-23T12:00:14-0700, -81 m, 23.0220
2024-06-23T12:00:14-0700, -8 m, 21.6710
2024-06-23T12:00:14-0700, -9 m, 21.6930
2024-06-24T00:00:14-0700, -10 m, 21.9180
2024-06-24T00:00:14-0700, -11 m, 21.9680
2024-06-24T00:00:14-0700, -12 m, 22.0160
2024-06-24T00:00:14-0700, -13 m, 22.0350
2024-06-24T00:00:14-0700, -14 m, 22.0420
2024-06-24T00:00:14-0700, -15 m, 22.0500
2024-06-24T00:00:14-0700, -16 m, 22.0660
2024-06-24T00:00:14-0700, -17 m, 22.1070
2024-06-24T00:00:14-0700, -18 m, 22.1170
2024-06-24T00:00:14-0700, -19 m, 22.1200
2024-06-24T00:00:14-0700, -20 m, 22.1250
2024-06-24T00:00:14-0700, -21 m, 22.1400
2024-06-24T00:00:14-0700, -22 m, 22.1760
2024-06-24T00:00:14-0700, -23 m, 22.2090
2024-06-24T00:00:14-0700, -24 m, 22.2180
2024-06-24T00:00:14-0700, -25 m, 22.2210
2024-06-24T00:00:14-0700, -26 m, 22.2340
2024-06-24T00:00:14-0700, -27 m, 22.2550
2024-06-24T00:00:14-0700, -28 m, 22.2890
2024-06-24T00:00:14-0700, -29 m, 22.3630
2024-06-24T00:00:14-0700, -30 m, 22.4080
2024-06-24T00:00:14-0700, -31 m, 22.4380
2024-06-24T00:00:14-0700, -32 m, 22.4410
2024-06-24T00:00:14-0700, -33 m, 22.4430
2024-06-24T00:00:14-0700, -34 m, 22.4480
2024-06-24T00:00:14-0700, -35 m, 22.4520
2024-06-24T00:00:14-0700, -36 m, 22.4560
2024-06-24T00:00:14-0700, -37 m, 22.4590
2024-06-24T00:00:14-0700, -38 m, 22.4620
2024-06-24T00:00:14-0700, -39 m, 22.4650
2024-06-24T00:00:14-0700, -40 m, 22.4690
2024-06-24T00:00:14-0700, -41 m, 22.4750
2024-06-24T00:00:14-0700, -42 m, 22.4790
2024-06-24T00:00:14-0700, -43 m, 22.4810
2024-06-24T00:00:14-0700, -44 m, 22.4840
2024-06-24T00:00:14-0700, -45 m, 22.4920
2024-06-24T00:00:14-0700, -46 m, 22.5010
2024-06-24T00:00:14-0700, -47 m, 22.5110
2024-06-24T00:00:14-0700, -48 m, 22.5410
2024-06-24T00:00:14-0700, -49 m, 22.5510
2024-06-24T00:00:14-0700, -50 m, 22.5570
2024-06-24T00:00:14-0700, -51 m, 22.5590
2024-06-24T00:00:14-0700, -52 m, 22.5690
2024-06-24T00:00:14-0700, -53 m, 22.5780
2024-06-24T00:00:14-0700, -54 m, 22.5770
2024-06-24T00:00:14-0700, -55 m, 22.5850
2024-06-24T00:00:14-0700, -56 m, 22.5790
2024-06-24T00:00:14-0700, -57 m, 22.5830
2024-06-24T00:00:14-0700, -58 m, 22.5940
2024-06-24T00:00:14-0700, -59 m, 22.6020
2024-06-24T00:00:14-0700, -5 m, 21.7420
2024-06-24T00:00:14-0700, -60 m, 22.6050
2024-06-24T00:00:14-0700, -61 m, 22.6080
2024-06-24T00:00:14-0700, -62 m, 22.6110
2024-06-24T00:00:14-0700, -63 m, 22.6160
2024-06-24T00:00:14-0700, -64 m, 22.6250
2024-06-24T00:00:14-0700, -65 m, 22.6270
2024-06-24T00:00:14-0700, -66 m, 22.6280
2024-06-24T00:00:14-0700, -67 m, 22.6290
2024-06-24T00:00:14-0700, -68 m, 22.6290
2024-06-24T00:00:14-0700, -69 m, 22.6300
2024-06-24T00:00:14-0700, -6 m, 21.8230
2024-06-24T00:00:14-0700, -70 m, 22.6300
2024-06-24T00:00:14-0700, -71 m, 22.6300
2024-06-24T00:00:14-0700, -72 m, 22.6300
2024-06-24T00:00:14-0700, -73 m, 22.6280
2024-06-24T00:00:14-0700, -74 m, 22.6290
2024-06-24T00:00:14-0700, -75 m, 22.6370
2024-06-24T00:00:14-0700, -76 m, 22.6640
2024-06-24T00:00:14-0700, -77 m, 22.6900
2024-06-24T00:00:14-0700, -78 m, 22.7130
2024-06-24T00:00:14-0700, -79 m, 22.7610
2024-06-24T00:00:14-0700, -7 m, 21.8300
2024-06-24T00:00:14-0700, -80 m, 22.7840
2024-06-24T00:00:14-0700, -8 m, 21.8380
